Timestamp,GPU Power (W),VM SKU
1749596576.727204,846.2237023071499,Standard_ND96amsr_A100_v4
1749596576.977204,857.3888726543314,Standard_ND96amsr_A100_v4
1749596577.227204,850.3123966870536,Standard_ND96amsr_A100_v4
1749596577.477204,1002.6817614909544,Standard_ND96amsr_A100_v4
1749596577.727204,850.3123966870536,Standard_ND96amsr_A100_v4
1749596577.977204,866.8141997013563,Standard_ND96amsr_A100_v4
1749596578.227204,346.4211303848783,Standard_ND96amsr_A100_v4
1749596578.477204,856.2642593988635,Standard_ND96amsr_A100_v4
1749596578.727204,343.9043193155943,Standard_ND96amsr_A100_v4
1749596578.977204,342.45283135137106,Standard_ND96amsr_A100_v4
1749596579.227204,341.15454333523525,Standard_ND96amsr_A100_v4
1749596579.477204,341.15454333523525,Standard_ND96amsr_A100_v4
1749596579.727204,342.60603129945855,Standard_ND96amsr_A100_v4
1749596579.977204,343.4958202869499,Standard_ND96amsr_A100_v4
1749596580.227204,875.7560092106614,Standard_ND96amsr_A100_v4
1749596580.477204,344.96379454546343,Standard_ND96amsr_A100_v4
1749596580.727204,344.09049185226235,Standard_ND96amsr_A100_v4
1749596580.977204,344.96379454546343,Standard_ND96amsr_A100_v4
1749596581.227204,600.2137859332307,Standard_ND96amsr_A100_v4
1749596581.477204,342.78243324125134,Standard_ND96amsr_A100_v4
1749596581.727204,341.7456102108667,Standard_ND96amsr_A100_v4
1749596581.977204,274.45001220703125,Standard_ND96amsr_A100_v4
1749596582.227204,275.6785111248012,Standard_ND96amsr_A100_v4
1749596582.477204,276.21743774167425,Standard_ND96amsr_A100_v4
1749596582.727204,343.0440095721366,Standard_ND96amsr_A100_v4
1749596582.977204,276.6046190397393,Standard_ND96amsr_A100_v4
1749596583.227204,277.99415132246855,Standard_ND96amsr_A100_v4
1749596583.477204,803.3175610649491,Standard_ND96amsr_A100_v4
1749596583.727204,277.99415132246855,Standard_ND96amsr_A100_v4
1749596583.977204,850.97108279126,Standard_ND96amsr_A100_v4
1749596584.227204,278.7952058189369,Standard_ND96amsr_A100_v4
1749596584.477204,856.7383886504329,Standard_ND96amsr_A100_v4
1749596584.727204,856.7383886504329,Standard_ND96amsr_A100_v4
1749596584.977204,670.0899675949794,Standard_ND96amsr_A100_v4
1749596585.227204,851.2381699180805,Standard_ND96amsr_A100_v4
1749596585.477204,845.7379511857282,Standard_ND96amsr_A100_v4
1749596585.727204,845.7379511857282,Standard_ND96amsr_A100_v4
1749596585.977204,337.752926289661,Standard_ND96amsr_A100_v4
1749596586.227204,337.752926289661,Standard_ND96amsr_A100_v4
1749596586.477204,337.752926289661,Standard_ND96amsr_A100_v4
1749596586.727204,291.82734579844976,Standard_ND96amsr_A100_v4
1749596586.977204,282.67402951070056,Standard_ND96amsr_A100_v4
1749596587.227204,276.9835566845866,Standard_ND96amsr_A100_v4
1749596587.477204,282.67402951070056,Standard_ND96amsr_A100_v4
1749596587.727204,293.05828576050675,Standard_ND96amsr_A100_v4
1749596587.977204,276.493174003533,Standard_ND96amsr_A100_v4
1749596588.227204,276.493174003533,Standard_ND96amsr_A100_v4
1749596588.477204,284.13563437771563,Standard_ND96amsr_A100_v4
1749596588.727204,284.13563437771563,Standard_ND96amsr_A100_v4
1749596588.977204,284.7534228385503,Standard_ND96amsr_A100_v4
1749596589.227204,275.5035174610602,Standard_ND96amsr_A100_v4
1749596589.477204,286.99063174840904,Standard_ND96amsr_A100_v4
1749596589.727204,290.3996263876441,Standard_ND96amsr_A100_v4
1749596589.977204,289.6760104430027,Standard_ND96amsr_A100_v4
1749596590.227204,289.6760104430027,Standard_ND96amsr_A100_v4
1749596590.477204,290.3996263876441,Standard_ND96amsr_A100_v4
1749596590.727204,289.6760104430027,Standard_ND96amsr_A100_v4
1749596590.977204,277.2998232812218,Standard_ND96amsr_A100_v4
1749596591.227204,276.9940928720717,Standard_ND96amsr_A100_v4
1749596591.477204,284.07946361835616,Standard_ND96amsr_A100_v4
1749596591.727204,276.5141556078153,Standard_ND96amsr_A100_v4
1749596591.977204,276.5141556078153,Standard_ND96amsr_A100_v4
1749596592.227204,276.5892487197985,Standard_ND96amsr_A100_v4
1749596592.477204,276.5892487197985,Standard_ND96amsr_A100_v4
1749596592.727204,277.1191923359532,Standard_ND96amsr_A100_v4
1749596592.977204,277.4602346631774,Standard_ND96amsr_A100_v4
1749596593.227204,277.4602346631774,Standard_ND96amsr_A100_v4
1749596593.477204,277.4602346631774,Standard_ND96amsr_A100_v4
1749596593.727204,278.07220406330555,Standard_ND96amsr_A100_v4
1749596593.977204,278.07220406330555,Standard_ND96amsr_A100_v4
1749596594.227204,278.3445366326727,Standard_ND96amsr_A100_v4
1749596594.477204,278.3445366326727,Standard_ND96amsr_A100_v4
1749596594.727204,278.80033678648556,Standard_ND96amsr_A100_v4
1749596594.977204,278.80033678648556,Standard_ND96amsr_A100_v4
1749596595.227204,278.85446964797586,Standard_ND96amsr_A100_v4
1749596595.477204,278.85446964797586,Standard_ND96amsr_A100_v4
1749596595.727204,278.85446964797586,Standard_ND96amsr_A100_v4
1749596595.977204,277.69700958544695,Standard_ND96amsr_A100_v4
1749596596.227204,277.69700958544695,Standard_ND96amsr_A100_v4
1749596596.477204,277.69700958544695,Standard_ND96amsr_A100_v4
1749596596.727204,277.69700958544695,Standard_ND96amsr_A100_v4
1749596596.977204,278.2331975641589,Standard_ND96amsr_A100_v4
1749596597.227204,279.36743486328186,Standard_ND96amsr_A100_v4
1749596597.477204,279.80451937547735,Standard_ND96amsr_A100_v4
1749596597.727204,279.80451937547735,Standard_ND96amsr_A100_v4
1749596597.977204,279.36743486328186,Standard_ND96amsr_A100_v4
1749596598.227204,279.36743486328186,Standard_ND96amsr_A100_v4
1749596598.477204,277.7262995085478,Standard_ND96amsr_A100_v4
1749596598.727204,277.7262995085478,Standard_ND96amsr_A100_v4
1749596598.977204,277.7262995085478,Standard_ND96amsr_A100_v4
1749596599.227204,277.4631317483353,Standard_ND96amsr_A100_v4
1749596599.477204,277.06436037693436,Standard_ND96amsr_A100_v4
1749596599.727204,287.89980899206876,Standard_ND96amsr_A100_v4
1749596599.977204,276.3566116549837,Standard_ND96amsr_A100_v4
1749596600.227204,277.87956631642885,Standard_ND96amsr_A100_v4
1749596600.477204,278.17915083247044,Standard_ND96amsr_A100_v4
1749596600.727204,278.4609186155109,Standard_ND96amsr_A100_v4
1749596600.977204,278.4609186155109,Standard_ND96amsr_A100_v4
1749596601.227204,278.4609186155109,Standard_ND96amsr_A100_v4
1749596601.477204,278.4609186155109,Standard_ND96amsr_A100_v4
1749596601.727204,277.54958363842627,Standard_ND96amsr_A100_v4
1749596601.977204,276.3642251056115,Standard_ND96amsr_A100_v4
1749596602.227204,276.9569043720189,Standard_ND96amsr_A100_v4
1749596602.477204,276.3642251056115,Standard_ND96amsr_A100_v4
1749596602.727204,746.8562869766344,Standard_ND96amsr_A100_v4
1749596602.977204,746.8562869766344,Standard_ND96amsr_A100_v4
1749596603.227204,746.8562869766344,Standard_ND96amsr_A100_v4
1749596603.477204,278.67339165940547,Standard_ND96amsr_A100_v4
1749596603.727204,817.4055797705016,Standard_ND96amsr_A100_v4
1749596603.977204,817.4055797705016,Standard_ND96amsr_A100_v4
1749596604.227204,858.6181499784238,Standard_ND96amsr_A100_v4
1749596604.477204,857.6273874118708,Standard_ND96amsr_A100_v4
1749596604.727204,857.6273874118708,Standard_ND96amsr_A100_v4
1749596604.977204,858.3914624698753,Standard_ND96amsr_A100_v4
1749596605.227204,812.5766606759104,Standard_ND96amsr_A100_v4
1749596605.477204,857.4006999033222,Standard_ND96amsr_A100_v4
1749596605.727204,847.1303156444565,Standard_ND96amsr_A100_v4
1749596605.977204,858.1647749613265,Standard_ND96amsr_A100_v4
1749596606.227204,847.9920444096379,Standard_ND96amsr_A100_v4
1749596606.477204,854.7465868302888,Standard_ND96amsr_A100_v4
1749596606.727204,816.1811187312675,Standard_ND96amsr_A100_v4
1749596606.977204,859.8882324916891,Standard_ND96amsr_A100_v4
1749596607.227204,849.6049411688884,Standard_ND96amsr_A100_v4
1749596607.477204,829.1768542394897,Standard_ND96amsr_A100_v4
1749596607.727204,865.8127075953087,Standard_ND96amsr_A100_v4
1749596607.977204,859.7507320670334,Standard_ND96amsr_A100_v4
1749596608.227204,859.7507320670334,Standard_ND96amsr_A100_v4
1749596608.477204,868.060260922555,Standard_ND96amsr_A100_v4
1749596608.727204,341.4125998493571,Standard_ND96amsr_A100_v4
1749596608.977204,854.2822480516942,Standard_ND96amsr_A100_v4
1749596609.227204,842.0032109434152,Standard_ND96amsr_A100_v4
1749596609.477204,345.18025058861144,Standard_ND96amsr_A100_v4
1749596609.727204,842.0032109434152,Standard_ND96amsr_A100_v4
1749596609.977204,342.8616511102249,Standard_ND96amsr_A100_v4
1749596610.227204,851.199676976414,Standard_ND96amsr_A100_v4
1749596610.477204,344.0327050543025,Standard_ND96amsr_A100_v4
1749596610.727204,340.56656004160703,Standard_ND96amsr_A100_v4
1749596610.977204,345.97758150271204,Standard_ND96amsr_A100_v4
1749596611.227204,818.613208626193,Standard_ND96amsr_A100_v4
1749596611.477204,340.06621575178997,Standard_ND96amsr_A100_v4
1749596611.727204,339.56587146197296,Standard_ND96amsr_A100_v4
1749596611.977204,340.51650220640227,Standard_ND96amsr_A100_v4
1749596612.227204,862.8589625342684,Standard_ND96amsr_A100_v4
1749596612.477204,340.9995583992933,Standard_ND96amsr_A100_v4
1749596612.727204,341.4671329508315,Standard_ND96amsr_A100_v4
1749596612.977204,341.4671329508315,Standard_ND96amsr_A100_v4
1749596613.227204,278.9724096363944,Standard_ND96amsr_A100_v4
1749596613.477204,860.3387525794117,Standard_ND96amsr_A100_v4
1749596613.727204,341.16723542284836,Standard_ND96amsr_A100_v4
1749596613.977204,277.59047698395636,Standard_ND96amsr_A100_v4
1749596614.227204,586.6436223489596,Standard_ND96amsr_A100_v4
1749596614.477204,341.3979301459029,Standard_ND96amsr_A100_v4
1749596614.727204,860.7362934405351,Standard_ND96amsr_A100_v4
1749596614.977204,408.0915701061231,Standard_ND96amsr_A100_v4
1749596615.227204,860.7362934405351,Standard_ND96amsr_A100_v4
1749596615.477204,842.963399549417,Standard_ND96amsr_A100_v4
1749596615.727204,340.9678982541371,Standard_ND96amsr_A100_v4
1749596615.977204,863.9490401490739,Standard_ND96amsr_A100_v4
1749596616.227204,826.6224038651166,Standard_ND96amsr_A100_v4
1749596616.477204,863.9490401490739,Standard_ND96amsr_A100_v4
1749596616.727204,831.545960584162,Standard_ND96amsr_A100_v4
1749596616.977204,838.3174117400135,Standard_ND96amsr_A100_v4
1749596617.227204,835.1173176183217,Standard_ND96amsr_A100_v4
1749596617.477204,838.5545643929343,Standard_ND96amsr_A100_v4
1749596617.727204,841.9918111675469,Standard_ND96amsr_A100_v4
1749596617.977204,330.7983616141855,Standard_ND96amsr_A100_v4
1749596618.227204,844.5277512219503,Standard_ND96amsr_A100_v4
1749596618.477204,334.8098411992862,Standard_ND96amsr_A100_v4
1749596618.727204,342.67565392071737,Standard_ND96amsr_A100_v4
1749596618.977204,830.7005056336709,Standard_ND96amsr_A100_v4
1749596619.227204,343.63205526248134,Standard_ND96amsr_A100_v4
1749596619.477204,343.15514792895283,Standard_ND96amsr_A100_v4
1749596619.727204,343.15514792895283,Standard_ND96amsr_A100_v4
1749596619.977204,343.6346419371883,Standard_ND96amsr_A100_v4
1749596620.227204,277.3347903486426,Standard_ND96amsr_A100_v4
1749596620.477204,838.3254907937898,Standard_ND96amsr_A100_v4
1749596620.727204,828.480244500395,Standard_ND96amsr_A100_v4
1749596620.977204,828.480244500395,Standard_ND96amsr_A100_v4
1749596621.227204,840.4999901919798,Standard_ND96amsr_A100_v4
1749596621.477204,838.3385365678054,Standard_ND96amsr_A100_v4
1749596621.727204,830.8890082911007,Standard_ND96amsr_A100_v4
1749596621.977204,834.89308263765,Standard_ND96amsr_A100_v4
1749596622.227204,838.7837861139099,Standard_ND96amsr_A100_v4
1749596622.477204,876.7470117804581,Standard_ND96amsr_A100_v4
1749596622.727204,834.89308263765,Standard_ND96amsr_A100_v4
1749596622.977204,747.392381461691,Standard_ND96amsr_A100_v4
1749596623.227204,839.5276021533648,Standard_ND96amsr_A100_v4
1749596623.477204,339.38592397843365,Standard_ND96amsr_A100_v4
1749596623.727204,341.4566464226019,Standard_ND96amsr_A100_v4
1749596623.977204,339.38592397843365,Standard_ND96amsr_A100_v4
1749596624.227204,343.5273688667702,Standard_ND96amsr_A100_v4
1749596624.477204,339.38592397843365,Standard_ND96amsr_A100_v4
1749596624.727204,339.30993654695254,Standard_ND96amsr_A100_v4
1749596624.977204,339.30993654695254,Standard_ND96amsr_A100_v4
1749596625.227204,337.12141418488454,Standard_ND96amsr_A100_v4
1749596625.477204,335.5497498170783,Standard_ND96amsr_A100_v4
1749596625.727204,337.12141418488454,Standard_ND96amsr_A100_v4
1749596625.977204,279.1789309064948,Standard_ND96amsr_A100_v4
1749596626.227204,278.55211710085223,Standard_ND96amsr_A100_v4
1749596626.477204,278.76095013008756,Standard_ND96amsr_A100_v4
1749596626.727204,277.9253032952097,Standard_ND96amsr_A100_v4
1749596626.977204,278.76095013008756,Standard_ND96amsr_A100_v4
1749596627.227204,278.38632327539233,Standard_ND96amsr_A100_v4
1749596627.477204,278.38632327539233,Standard_ND96amsr_A100_v4
1749596627.727204,278.38632327539233,Standard_ND96amsr_A100_v4
1749596627.977204,278.38632327539233,Standard_ND96amsr_A100_v4
1749596628.227204,278.38632327539233,Standard_ND96amsr_A100_v4
1749596628.477204,277.93303991081405,Standard_ND96amsr_A100_v4
1749596628.727204,279.1412924479473,Standard_ND96amsr_A100_v4
1749596628.977204,277.93303991081405,Standard_ND96amsr_A100_v4
1749596629.227204,277.93303991081405,Standard_ND96amsr_A100_v4
1749596629.477204,277.7883414444758,Standard_ND96amsr_A100_v4
1749596629.727204,278.3924677130425,Standard_ND96amsr_A100_v4
1749596629.977204,330.5940613482727,Standard_ND96amsr_A100_v4
1749596630.227204,278.9694180448489,Standard_ND96amsr_A100_v4
1749596630.477204,335.7345160129063,Standard_ND96amsr_A100_v4
1749596630.727204,341.0100955414374,Standard_ND96amsr_A100_v4
1749596630.977204,339.5136799888047,Standard_ND96amsr_A100_v4
1749596631.227204,339.5136799888047,Standard_ND96amsr_A100_v4
1749596631.477204,339.02077707097664,Standard_ND96amsr_A100_v4
1749596631.727204,338.52787415314856,Standard_ND96amsr_A100_v4
1749596631.977204,277.33673529302365,Standard_ND96amsr_A100_v4
1749596632.227204,277.45799596970676,Standard_ND96amsr_A100_v4
1749596632.477204,277.5792566463898,Standard_ND96amsr_A100_v4
1749596632.727204,277.5792566463898,Standard_ND96amsr_A100_v4
1749596632.977204,276.427370770663,Standard_ND96amsr_A100_v4
1749596633.227204,277.88062790702514,Standard_ND96amsr_A100_v4
1749596633.477204,277.88062790702514,Standard_ND96amsr_A100_v4
1749596633.727204,276.427370770663,Standard_ND96amsr_A100_v4
1749596633.977204,277.88062790702514,Standard_ND96amsr_A100_v4
1749596634.227204,278.10583879430476,Standard_ND96amsr_A100_v4
1749596634.477204,278.10583879430476,Standard_ND96amsr_A100_v4
1749596634.727204,278.22932305731536,Standard_ND96amsr_A100_v4
1749596634.977204,279.1370048830829,Standard_ND96amsr_A100_v4
1749596635.227204,278.22932305731536,Standard_ND96amsr_A100_v4
1749596635.477204,278.13173803139233,Standard_ND96amsr_A100_v4
1749596635.727204,278.13173803139233,Standard_ND96amsr_A100_v4
1749596635.977204,278.13173803139233,Standard_ND96amsr_A100_v4
1749596636.227204,278.13173803139233,Standard_ND96amsr_A100_v4
1749596636.477204,277.04558403266645,Standard_ND96amsr_A100_v4
1749596636.727204,277.0663859140605,Standard_ND96amsr_A100_v4
1749596636.977204,278.00316742863055,Standard_ND96amsr_A100_v4
1749596637.227204,277.5347766713455,Standard_ND96amsr_A100_v4
1749596637.477204,277.0663859140605,Standard_ND96amsr_A100_v4
1749596637.727204,848.3535434039673,Standard_ND96amsr_A100_v4
1749596637.977204,821.9306257766281,Standard_ND96amsr_A100_v4
1749596638.227204,855.6472028189226,Standard_ND96amsr_A100_v4
1749596638.477204,851.3902180117028,Standard_ND96amsr_A100_v4
1749596638.727204,826.3287858661358,Standard_ND96amsr_A100_v4
1749596638.977204,336.2981414085448,Standard_ND96amsr_A100_v4
1749596639.227204,341.01022400129466,Standard_ND96amsr_A100_v4
1749596639.477204,336.2981414085448,Standard_ND96amsr_A100_v4
1749596639.727204,331.60818646381836,Standard_ND96amsr_A100_v4
1749596639.977204,331.60818646381836,Standard_ND96amsr_A100_v4
1749596640.227204,333.96068539041767,Standard_ND96amsr_A100_v4
1749596640.477204,333.96068539041767,Standard_ND96amsr_A100_v4
1749596640.727204,410.09519160352403,Standard_ND96amsr_A100_v4
1749596640.977204,339.31525950584773,Standard_ND96amsr_A100_v4
1749596641.227204,277.1919414884914,Standard_ND96amsr_A100_v4
1749596641.477204,278.0535328361308,Standard_ND96amsr_A100_v4
1749596641.727204,278.4055060438835,Standard_ND96amsr_A100_v4
1749596641.977204,278.4055060438835,Standard_ND96amsr_A100_v4
1749596642.227204,278.4055060438835,Standard_ND96amsr_A100_v4
1749596642.477204,278.4055060438835,Standard_ND96amsr_A100_v4
1749596642.727204,278.4055060438835,Standard_ND96amsr_A100_v4
1749596642.977204,278.225615467272,Standard_ND96amsr_A100_v4
1749596643.227204,278.225615467272,Standard_ND96amsr_A100_v4
1749596643.477204,278.0597665314006,Standard_ND96amsr_A100_v4
1749596643.727204,278.0597665314006,Standard_ND96amsr_A100_v4
1749596643.977204,276.6054673271487,Standard_ND96amsr_A100_v4
1749596644.227204,276.6054673271487,Standard_ND96amsr_A100_v4
1749596644.477204,276.2155602499229,Standard_ND96amsr_A100_v4
1749596644.727204,276.2155602499229,Standard_ND96amsr_A100_v4
1749596644.977204,503.2559851002778,Standard_ND96amsr_A100_v4
1749596645.227204,278.08374360582445,Standard_ND96amsr_A100_v4
1749596645.477204,278.21646058018564,Standard_ND96amsr_A100_v4
1749596645.727204,277.84968207384713,Standard_ND96amsr_A100_v4
1749596645.977204,277.84968207384713,Standard_ND96amsr_A100_v4
1749596646.227204,278.5832390865242,Standard_ND96amsr_A100_v4
1749596646.477204,278.0791508643371,Standard_ND96amsr_A100_v4
1749596646.727204,277.6775239337178,Standard_ND96amsr_A100_v4
1749596646.977204,289.33385100178094,Standard_ND96amsr_A100_v4
1749596647.227204,278.464698590374,Standard_ND96amsr_A100_v4
1749596647.477204,278.01200129467173,Standard_ND96amsr_A100_v4
1749596647.727204,278.2440173640579,Standard_ND96amsr_A100_v4
1749596647.977204,278.2440173640579,Standard_ND96amsr_A100_v4
1749596648.227204,277.54524230012635,Standard_ND96amsr_A100_v4
1749596648.477204,277.3111471013716,Standard_ND96amsr_A100_v4
1749596648.727204,277.54524230012635,Standard_ND96amsr_A100_v4
1749596648.977204,277.3144627817017,Standard_ND96amsr_A100_v4
1749596649.227204,277.38494441476007,Standard_ND96amsr_A100_v4
1749596649.477204,277.3144627817017,Standard_ND96amsr_A100_v4
1749596649.727204,277.38494441476007,Standard_ND96amsr_A100_v4
1749596649.977204,277.3144627817017,Standard_ND96amsr_A100_v4
1749596650.227204,277.38494441476007,Standard_ND96amsr_A100_v4
1749596650.477204,277.66363343693916,Standard_ND96amsr_A100_v4
1749596650.727204,277.66363343693916,Standard_ND96amsr_A100_v4
1749596650.977204,277.0222445899164,Standard_ND96amsr_A100_v4
1749596651.227204,277.39495402916276,Standard_ND96amsr_A100_v4
1749596651.477204,282.49667659099634,Standard_ND96amsr_A100_v4
1749596651.727204,276.8356239569338,Standard_ND96amsr_A100_v4
1749596651.977204,276.8356239569338,Standard_ND96amsr_A100_v4
1749596652.227204,276.8356239569338,Standard_ND96amsr_A100_v4
1749596652.477204,276.54497329248113,Standard_ND96amsr_A100_v4
1749596652.727204,645.1640189540796,Standard_ND96amsr_A100_v4
1749596652.977204,287.3832917988965,Standard_ND96amsr_A100_v4
1749596653.227204,287.3832917988965,Standard_ND96amsr_A100_v4
1749596653.477204,290.82384420560544,Standard_ND96amsr_A100_v4
1749596653.727204,278.4734758188247,Standard_ND96amsr_A100_v4
1749596653.977204,297.79716555053295,Standard_ND96amsr_A100_v4
1749596654.227204,335.8206243723314,Standard_ND96amsr_A100_v4
1749596654.477204,336.4288325356823,Standard_ND96amsr_A100_v4
1749596654.727204,294.68052109721884,Standard_ND96amsr_A100_v4
1749596654.977204,340.5163472699724,Standard_ND96amsr_A100_v4
1749596655.227204,294.68052109721884,Standard_ND96amsr_A100_v4
1749596655.477204,351.6950503777812,Standard_ND96amsr_A100_v4
1749596655.727204,277.1736756689736,Standard_ND96amsr_A100_v4
1749596655.977204,345.0209074719352,Standard_ND96amsr_A100_v4
1749596656.227204,338.3467645660892,Standard_ND96amsr_A100_v4
1749596656.477204,338.3467645660892,Standard_ND96amsr_A100_v4
1749596656.727204,276.13774401342647,Standard_ND96amsr_A100_v4
1749596656.977204,276.7919817339696,Standard_ND96amsr_A100_v4
1749596657.227204,276.13774401342647,Standard_ND96amsr_A100_v4
1749596657.477204,277.4462194545127,Standard_ND96amsr_A100_v4
1749596657.727204,277.4462194545127,Standard_ND96amsr_A100_v4
1749596657.977204,275.43021619585795,Standard_ND96amsr_A100_v4
1749596658.227204,275.43021619585795,Standard_ND96amsr_A100_v4
1749596658.477204,275.43021619585795,Standard_ND96amsr_A100_v4
1749596658.727204,275.43021619585795,Standard_ND96amsr_A100_v4
1749596658.977204,275.6028287425172,Standard_ND96amsr_A100_v4
1749596659.227204,277.9445923356926,Standard_ND96amsr_A100_v4
1749596659.477204,276.4169532866427,Standard_ND96amsr_A100_v4
1749596659.727204,278.57032302582587,Standard_ND96amsr_A100_v4
1749596659.977204,278.04179618466105,Standard_ND96amsr_A100_v4
1749596660.227204,278.04179618466105,Standard_ND96amsr_A100_v4
1749596660.477204,278.04179618466105,Standard_ND96amsr_A100_v4
1749596660.727204,278.04179618466105,Standard_ND96amsr_A100_v4
1749596660.977204,278.04179618466105,Standard_ND96amsr_A100_v4
1749596661.227204,277.7828900374705,Standard_ND96amsr_A100_v4
1749596661.477204,278.1085276207772,Standard_ND96amsr_A100_v4
1749596661.727204,278.68939119127526,Standard_ND96amsr_A100_v4
1749596661.977204,278.68939119127526,Standard_ND96amsr_A100_v4
1749596662.227204,277.7828900374705,Standard_ND96amsr_A100_v4
1749596662.477204,277.3248689401194,Standard_ND96amsr_A100_v4
1749596662.727204,277.03697788898995,Standard_ND96amsr_A100_v4
1749596662.977204,277.03697788898995,Standard_ND96amsr_A100_v4
1749596663.227204,277.03697788898995,Standard_ND96amsr_A100_v4
1749596663.477204,276.7284902000768,Standard_ND96amsr_A100_v4
1749596663.727204,276.7284902000768,Standard_ND96amsr_A100_v4
1749596663.977204,277.57248609122377,Standard_ND96amsr_A100_v4
1749596664.227204,277.57248609122377,Standard_ND96amsr_A100_v4
1749596664.477204,277.57248609122377,Standard_ND96amsr_A100_v4
1749596664.727204,278.27225987684415,Standard_ND96amsr_A100_v4
1749596664.977204,277.57248609122377,Standard_ND96amsr_A100_v4
1749596665.227204,277.48155586511047,Standard_ND96amsr_A100_v4
1749596665.477204,277.48155586511047,Standard_ND96amsr_A100_v4
1749596665.727204,277.8515445349399,Standard_ND96amsr_A100_v4
1749596665.977204,277.8515445349399,Standard_ND96amsr_A100_v4
1749596666.227204,277.8515445349399,Standard_ND96amsr_A100_v4
1749596666.477204,277.8515445349399,Standard_ND96amsr_A100_v4
1749596666.727204,278.6007845446942,Standard_ND96amsr_A100_v4
1749596666.977204,276.83740063640454,Standard_ND96amsr_A100_v4
1749596667.227204,276.31358706354814,Standard_ND96amsr_A100_v4
1749596667.477204,276.83740063640454,Standard_ND96amsr_A100_v4
1749596667.727204,278.1319573854647,Standard_ND96amsr_A100_v4
1749596667.977204,278.1319573854647,Standard_ND96amsr_A100_v4
1749596668.227204,278.24182232298887,Standard_ND96amsr_A100_v4
1749596668.477204,278.24182232298887,Standard_ND96amsr_A100_v4
1749596668.727204,278.63717440998073,Standard_ND96amsr_A100_v4
1749596668.977204,278.9854623656914,Standard_ND96amsr_A100_v4
1749596669.227204,279.7291024083939,Standard_ND96amsr_A100_v4
1749596669.477204,648.7610518918198,Standard_ND96amsr_A100_v4
1749596669.727204,854.8494985385961,Standard_ND96amsr_A100_v4
1749596669.977204,276.3620629246792,Standard_ND96amsr_A100_v4
1749596670.227204,796.9887788813239,Standard_ND96amsr_A100_v4
1749596670.477204,811.1578980499896,Standard_ND96amsr_A100_v4
1749596670.727204,796.9887788813239,Standard_ND96amsr_A100_v4
1749596670.977204,851.5693898764116,Standard_ND96amsr_A100_v4
1749596671.227204,851.5693898764116,Standard_ND96amsr_A100_v4
1749596671.477204,630.4745197515372,Standard_ND96amsr_A100_v4
1749596671.727204,339.2269445723006,Standard_ND96amsr_A100_v4
1749596671.977204,630.4745197515372,Standard_ND96amsr_A100_v4
1749596672.227204,339.2269445723006,Standard_ND96amsr_A100_v4
1749596672.477204,340.8530492099603,Standard_ND96amsr_A100_v4
1749596672.727204,340.8530492099603,Standard_ND96amsr_A100_v4
1749596672.977204,341.0454166729913,Standard_ND96amsr_A100_v4
1749596673.227204,291.5284580033342,Standard_ND96amsr_A100_v4
1749596673.477204,291.5284580033342,Standard_ND96amsr_A100_v4
1749596673.727204,437.16964389451977,Standard_ND96amsr_A100_v4
1749596673.977204,328.7028889377644,Standard_ND96amsr_A100_v4
1749596674.227204,331.2466009908421,Standard_ND96amsr_A100_v4
1749596674.477204,843.6786514410767,Standard_ND96amsr_A100_v4
1749596674.727204,334.69383726125534,Standard_ND96amsr_A100_v4
1749596674.977204,339.9071480231552,Standard_ND96amsr_A100_v4
1749596675.227204,339.0127670998283,Standard_ND96amsr_A100_v4
1749596675.477204,335.5882181845822,Standard_ND96amsr_A100_v4
1749596675.727204,337.8857912285112,Standard_ND96amsr_A100_v4
1749596675.977204,278.10755913413584,Standard_ND96amsr_A100_v4
1749596676.227204,331.5426708734408,Standard_ND96amsr_A100_v4
1749596676.477204,277.82705183459325,Standard_ND96amsr_A100_v4
1749596676.727204,277.82705183459325,Standard_ND96amsr_A100_v4
1749596676.977204,277.73301781067687,Standard_ND96amsr_A100_v4
1749596677.227204,277.73301781067687,Standard_ND96amsr_A100_v4
1749596677.477204,277.731936195049,Standard_ND96amsr_A100_v4
1749596677.727204,277.52415527496754,Standard_ND96amsr_A100_v4
1749596677.977204,277.5029600210315,Standard_ND96amsr_A100_v4
1749596678.227204,277.5029600210315,Standard_ND96amsr_A100_v4
1749596678.477204,712.4336163389016,Standard_ND96amsr_A100_v4
1749596678.727204,278.4400487624714,Standard_ND96amsr_A100_v4
1749596678.977204,698.7707783849213,Standard_ND96amsr_A100_v4
1749596679.227204,827.0849207867436,Standard_ND96amsr_A100_v4
1749596679.477204,570.3775801121412,Standard_ND96amsr_A100_v4
1749596679.727204,487.58083335677946,Standard_ND96amsr_A100_v4
1749596679.977204,844.4285079796653,Standard_ND96amsr_A100_v4
1749596680.227204,844.4644171138955,Standard_ND96amsr_A100_v4
1749596680.477204,844.4285079796653,Standard_ND96amsr_A100_v4
1749596680.727204,835.5782647123293,Standard_ND96amsr_A100_v4
1749596680.977204,835.5782647123293,Standard_ND96amsr_A100_v4
1749596681.227204,842.606290215678,Standard_ND96amsr_A100_v4
1749596681.477204,832.8618444808607,Standard_ND96amsr_A100_v4
1749596681.727204,842.606290215678,Standard_ND96amsr_A100_v4
1749596681.977204,843.0069526039106,Standard_ND96amsr_A100_v4
1749596682.227204,842.606290215678,Standard_ND96amsr_A100_v4
1749596682.477204,837.9343985423857,Standard_ND96amsr_A100_v4
